date,area,new_cases,total_deaths
2020-11-29T17:00:00,Emilia-Romagna,1850,5714
2020-11-29T17:00:00,Friuli Venezia Giulia,680,817
2020-11-29T17:00:00,Lazio,1993,2328
2020-11-29T17:00:00,Liguria,437,2380
2020-11-29T17:00:00,Lombardia,3203,21647
2020-11-29T17:00:00,Marche,518,1255
2020-11-29T17:00:00,Molise,114,117
2020-11-29T17:00:00,P.A. Bolzano,437,530
2020-11-29T17:00:00,P.A. Trento,265,641
2020-11-29T17:00:00,Piemonte,2021,6154
2020-11-29T17:00:00,Puglia,907,1453
2020-11-29T17:00:00,Sardegna,416,436
2020-11-29T17:00:00,Sicilia,1024,1506
2020-11-29T17:00:00,Toscana,908,2601
2020-11-29T17:00:00,Umbria,310,394
2020-11-29T17:00:00,Valle d'Aosta,47,311
2020-11-29T17:00:00,Veneto,2617,3677
2020-11-30T17:00:00,Abruzzo,556,893
2020-11-30T17:00:00,Basilicata,92,153
2020-11-30T17:00:00,Calabria,270,295
2020-11-30T17:00:00,Campania,1626,1673
2020-11-30T17:00:00,Emilia-Romagna,2041,5753
2020-11-30T17:00:00,Friuli Venezia Giulia,575,838
2020-11-30T17:00:00,Lazio,1589,2367
2020-11-30T17:00:00,Liguria,236,2387
2020-11-30T17:00:00,Lombardia,1929,21855
2020-11-30T17:00:00,Marche,252,1264
2020-11-30T17:00:00,Molise,87,118
2020-11-30T17:00:00,P.A. Bolzano,183,531
2020-11-30T17:00:00,P.A. Trento,176,654
2020-11-30T17:00:00,Piemonte,1185,6239
2020-11-30T17:00:00,Puglia,1102,1483
2020-11-30T17:00:00,Sardegna,329,444
2020-11-30T17:00:00,Sicilia,1138,1555
2020-11-30T17:00:00,Toscana,893,2641
2020-11-30T17:00:00,Umbria,68,407
2020-11-30T17:00:00,Valle d'Aosta,47,315
2020-11-30T17:00:00,Veneto,2003,3711
2020-12-01T17:00:00,Abruzzo,396,906
2020-12-01T17:00:00,Basilicata,156,153
2020-12-01T17:00:00,Calabria,318,301
2020-12-01T17:00:00,Campania,1113,1721
2020-12-01T17:00:00,Emilia-Romagna,1471,5805
2020-12-01T17:00:00,Friuli Venezia Giulia,736,863
2020-12-01T17:00:00,Lazio,1669,2431
2020-12-01T17:00:00,Liguria,339,2404
2020-12-01T17:00:00,Lombardia,4048,22104
2020-12-01T17:00:00,Marche,337,1276
2020-12-01T17:00:00,Molise,60,120
2020-12-01T17:00:00,P.A. Bolzano,94,534
2020-12-01T17:00:00,P.A. Trento,156,662
2020-12-01T17:00:00,Piemonte,1617,6303
2020-12-01T17:00:00,Puglia,1659,1517
2020-12-01T17:00:00,Sardegna,420,449
2020-12-01T17:00:00,Sicilia,1399,1589
2020-12-01T17:00:00,Toscana,658,2673
2020-12-01T17:00:00,Umbria,144,415
2020-12-01T17:00:00,Valle d'Aosta,25,317
2020-12-01T17:00:00,Veneto,2535,3818
2020-12-02T17:00:00,Abruzzo,381,927
2020-12-02T17:00:00,Basilicata,157,153
2020-12-02T17:00:00,Calabria,230,310
2020-12-02T17:00:00,Campania,1842,1764
2020-12-02T17:00:00,Emilia-Romagna,1569,5874
2020-12-02T17:00:00,Friuli Venezia Giulia,812,889
2020-12-02T17:00:00,Lazio,1791,2476
2020-12-02T17:00:00,Liguria,349,2423
2020-12-02T17:00:00,Lombardia,3425,22279
2020-12-02T17:00:00,Marche,421,1289
2020-12-02T17:00:00,Molise,95,127
2020-12-02T17:00:00,P.A. Bolzano,317,542
2020-12-02T17:00:00,P.A. Trento,278,665
2020-12-02T17:00:00,Piemonte,1568,6360
2020-12-02T17:00:00,Puglia,1668,1546
2020-12-02T17:00:00,Sardegna,445,453
2020-12-02T17:00:00,Sicilia,1483,1616
2020-12-02T17:00:00,Toscana,776,2718
2020-12-02T17:00:00,Umbria,278,425
2020-12-02T17:00:00,Valle d'Aosta,42,322
2020-12-02T17:00:00,Veneto,2782,3887
2020-12-03T17:00:00,Abruzzo,395,940
2020-12-03T17:00:00,Basilicata,131,158
2020-12-03T17:00:00,Calabria,280,322
2020-12-03T17:00:00,Campania,2295,1818
2020-12-03T17:00:00,Emilia-Romagna,1766,5959
2020-12-03T17:00:00,Friuli Venezia Giulia,772,941
2020-12-03T17:00:00,Lazio,1769,2514
2020-12-03T17:00:00,Liguria,422,2449
2020-12-03T17:00:00,Lombardia,3751,22626
2020-12-03T17:00:00,Marche,476,1298
2020-12-03T17:00:00,Molise,53,127
2020-12-03T17:00:00,P.A. Bolzano,374,558
2020-12-03T17:00:00,P.A. Trento,239,674
2020-12-03T17:00:00,Piemonte,2230,6452
2020-12-03T17:00:00,Puglia,1602,1588
2020-12-03T17:00:00,Sardegna,538,462
2020-12-03T17:00:00,Sicilia,1294,1650
2020-12-03T17:00:00,Toscana,929,2756
2020-12-03T17:00:00,Umbria,286,440
2020-12-03T17:00:00,Valle d'Aosta,42,324
2020-12-03T17:00:00,Veneto,3581,3982
2020-12-04T17:00:00,Abruzzo,408,955
2020-12-04T17:00:00,Basilicata,142,161
2020-12-04T17:00:00,Calabria,335,329
2020-12-04T17:00:00,Campania,1651,1903
2020-12-04T17:00:00,Emilia-Romagna,2143,6022
2020-12-04T17:00:00,Friuli Venezia Giulia,1040,977
2020-12-04T17:00:00,Lazio,1831,2576
2020-12-04T17:00:00,Liguria,367,2474
2020-12-04T17:00:00,Lombardia,4533,22773
2020-12-04T17:00:00,Marche,492,1305
2020-12-04T17:00:00,Molise,176,129
2020-12-04T17:00:00,P.A. Bolzano,285,569
2020-12-04T17:00:00,P.A. Trento,255,680
2020-12-04T17:00:00,Piemonte,2132,6506
2020-12-04T17:00:00,Puglia,1419,1660
2020-12-04T17:00:00,Sardegna,551,511
2020-12-04T17:00:00,Sicilia,1365,1689
2020-12-04T17:00:00,Toscana,1071,2798
2020-12-04T17:00:00,Umbria,168,444
2020-12-04T17:00:00,Valle d'Aosta,27,326
2020-12-04T17:00:00,Veneto,3708,4065
2020-12-05T17:00:00,Abruzzo,376,969
2020-12-05T17:00:00,Basilicata,131,169
2020-12-05T17:00:00,Calabria,306,339
2020-12-05T17:00:00,Campania,1521,1958
2020-12-05T17:00:00,Emilia-Romagna,1964,6074
2020-12-05T17:00:00,Friuli Venezia Giulia,755,1008
2020-12-05T17:00:00,Lazio,1783,2608
2020-12-05T17:00:00,Liguria,314,2501
2020-12-05T17:00:00,Lombardia,3148,22884
2020-12-05T17:00:00,Marche,418,1314
2020-12-05T17:00:00,Molise,152,133
2020-12-05T17:00:00,P.A. Bolzano,266,572
2020-12-05T17:00:00,P.A. Trento,226,689
2020-12-05T17:00:00,Piemonte,1456,6568
2020-12-05T17:00:00,Puglia,1884,1688
2020-12-05T17:00:00,Sardegna,464,524
2020-12-05T17:00:00,Sicilia,1240,1723
2020-12-05T17:00:00,Toscana,769,2839
2020-12-05T17:00:00,Umbria,226,451
2020-12-05T17:00:00,Valle d'Aosta,46,330
2020-12-05T17:00:00,Veneto,3607,4173
2020-12-06T17:00:00,Abruzzo,294,980
2020-12-06T17:00:00,Basilicata,81,175
2020-12-06T17:00:00,Calabria,340,343
2020-12-06T17:00:00,Campania,1552,1990
2020-12-06T17:00:00,Emilia-Romagna,1788,6162
2020-12-06T17:00:00,Friuli Venezia Giulia,702,1035
2020-12-06T17:00:00,Lazio,1632,2622
2020-12-06T17:00:00,Liguria,304,2521
2020-12-06T17:00:00,Lombardia,2413,23024
2020-12-06T17:00:00,Marche,443,1327
2020-12-06T17:00:00,Molise,36,135
2020-12-06T17:00:00,P.A. Bolzano,248,578
2020-12-06T17:00:00,P.A. Trento,216,691
2020-12-06T17:00:00,Piemonte,1269,6623
2020-12-06T17:00:00,Puglia,1789,1712
2020-12-06T17:00:00,Sardegna,293,531
2020-12-06T17:00:00,Sicilia,1022,1759
2020-12-06T17:00:00,Toscana,753,2867
2020-12-06T17:00:00,Umbria,234,460
2020-12-06T17:00:00,Valle d'Aosta,34,333
2020-12-06T17:00:00,Veneto,3444,4210
2020-12-07T17:00:00,Abruzzo,124,989
2020-12-07T17:00:00,Basilicata,106,180
2020-12-07T17:00:00,Calabria,175,353
2020-12-07T17:00:00,Campania,1060,2029
2020-12-07T17:00:00,Emilia-Romagna,1891,6219
2020-12-07T17:00:00,Friuli Venezia Giulia,359,1059
2020-12-07T17:00:00,Lazio,1372,2668
2020-12-07T17:00:00,Liguria,128,2544
2020-12-07T17:00:00,Lombardia,1562,23080
2020-12-07T17:00:00,Marche,145,1337
2020-12-07T17:00:00,Molise,52,141
2020-12-07T17:00:00,P.A. Bolzano,155,583
2020-12-07T17:00:00,P.A. Trento,165,707
2020-12-07T17:00:00,Piemonte,911,6687
2020-12-07T17:00:00,Puglia,1001,1736
2020-12-07T17:00:00,Sardegna,366,539
2020-12-07T17:00:00,Sicilia,918,1793
2020-12-07T17:00:00,Toscana,593,2898
2020-12-07T17:00:00,Umbria,65,468
2020-12-07T17:00:00,Valle d'Aosta,22,335
2020-12-07T17:00:00,Veneto,2550,4261
2020-12-08T17:00:00,Abruzzo,312,994
2020-12-08T17:00:00,Basilicata,59,181
2020-12-08T17:00:00,Calabria,155,360
2020-12-08T17:00:00,Campania,1080,2064
2020-12-08T17:00:00,Emilia-Romagna,1624,6268
2020-12-08T17:00:00,Friuli Venezia Giulia,658,1089
2020-12-08T17:00:00,Lazio,1501,2701
2020-12-08T17:00:00,Liguria,266,2563
2020-12-08T17:00:00,Lombardia,1656,23208
2020-12-08T17:00:00,Marche,293,1355
2020-12-08T17:00:00,Molise,43,144
2020-12-08T17:00:00,P.A. Bolzano,79,594
2020-12-08T17:00:00,P.A. Trento,149,719
2020-12-08T17:00:00,Piemonte,952,6746
2020-12-08T17:00:00,Puglia,915,1759
2020-12-08T17:00:00,Sardegna,226,543
2020-12-08T17:00:00,Sicilia,1148,1829
2020-12-08T17:00:00,Toscana,428,2933
2020-12-08T17:00:00,Umbria,135,477
2020-12-08T17:00:00,Valle d'Aosta,18,339
2020-12-08T17:00:00,Veneto,3145,4374
2020-12-09T17:00:00,Abruzzo,264,1003
2020-12-09T17:00:00,Basilicata,35,183
2020-12-09T17:00:00,Calabria,139,366
2020-12-09T17:00:00,Campania,1361,2108
2020-12-09T17:00:00,Emilia-Romagna,1079,6314
2020-12-09T17:00:00,Friuli Venezia Giulia,633,1122
2020-12-09T17:00:00,Lazio,1297,2734
2020-12-09T17:00:00,Liguria,191,2591
2020-12-09T17:00:00,Lombardia,1233,23277
2020-12-09T17:00:00,Marche,229,1364
2020-12-09T17:00:00,Molise,14,145
2020-12-09T17:00:00,P.A. Bolzano,232,604
2020-12-09T17:00:00,P.A. Trento,182,735
2020-12-09T17:00:00,Piemonte,906,6813
2020-12-09T17:00:00,Puglia,917,1779
2020-12-09T17:00:00,Sardegna,253,549
2020-12-09T17:00:00,Sicilia,753,1863
2020-12-09T17:00:00,Toscana,505,2957
2020-12-09T17:00:00,Umbria,89,486
2020-12-09T17:00:00,Valle d'Aosta,17,343
2020-12-09T17:00:00,Veneto,2427,4403
2020-12-10T17:00:00,Abruzzo,227,1013
2020-12-10T17:00:00,Basilicata,46,189
2020-12-10T17:00:00,Calabria,169,373
2020-12-10T17:00:00,Campania,1198,2165
2020-12-10T17:00:00,Emilia-Romagna,1453,6386
2020-12-10T17:00:00,Friuli Venezia Giulia,672,1164
2020-12-10T17:00:00,Lazio,1488,2802
2020-12-10T17:00:00,Liguria,320,2602
2020-12-10T17:00:00,Lombardia,2093,23449
2020-12-10T17:00:00,Marche,323,1373
2020-12-10T17:00:00,Molise,22,147
2020-12-10T17:00:00,P.A. Bolzano,244,612
2020-12-10T17:00:00,P.A. Trento,217,744
2020-12-10T17:00:00,Piemonte,974,6897
2020-12-10T17:00:00,Puglia,1332,1834
2020-12-10T17:00:00,Sardegna,248,556
2020-12-10T17:00:00,Sicilia,1059,1895
2020-12-10T17:00:00,Toscana,517,3032
2020-12-10T17:00:00,Umbria,182,498
2020-12-10T17:00:00,Valle d'Aosta,18,344
2020-12-10T17:00:00,Veneto,4197,4551
2020-12-11T17:00:00,Abruzzo,262,1017
2020-12-11T17:00:00,Basilicata,104,195
2020-12-11T17:00:00,Calabria,158,379
2020-12-11T17:00:00,Campania,1340,2228
2020-12-11T17:00:00,Emilia-Romagna,1211,6447
2020-12-11T17:00:00,Friuli Venezia Giulia,843,1187
2020-12-11T17:00:00,Lazio,1230,2870
2020-12-11T17:00:00,Liguria,340,2627
2020-12-11T17:00:00,Lombardia,2938,23581
2020-12-11T17:00:00,Marche,483,1379
2020-12-11T17:00:00,Molise,73,152
2020-12-11T17:00:00,P.A. Bolzano,252,629
2020-12-11T17:00:00,P.A. Trento,160,754
2020-12-11T17:00:00,Piemonte,1553,6993
2020-12-11T17:00:00,Puglia,1813,1868
2020-12-11T17:00:00,Sardegna,198,563
2020-12-11T17:00:00,Sicilia,999,1923
2020-12-11T17:00:00,Toscana,657,3082
2020-12-11T17:00:00,Umbria,219,507
2020-12-11T17:00:00,Valle d'Aosta,11,347
2020-12-11T17:00:00,Veneto,3883,4659
2020-12-12T17:00:00,Abruzzo,277,1029
2020-12-12T17:00:00,Basilicata,85,196
2020-12-12T17:00:00,Calabria,235,384
2020-12-12T17:00:00,Campania,1414,2275
2020-12-12T17:00:00,Emilia-Romagna,1807,6529
2020-12-12T17:00:00,Friuli Venezia Giulia,884,1215
2020-12-12T17:00:00,Lazio,1194,2911
2020-12-12T17:00:00,Liguria,263,2649
2020-12-12T17:00:00,Lombardia,2736,23666
2020-12-12T17:00:00,Marche,451,1390
2020-12-12T17:00:00,Molise,72,160
2020-12-12T17:00:00,P.A. Bolzano,250,634
2020-12-12T17:00:00,P.A. Trento,222,765
2020-12-12T17:00:00,Piemonte,1443,7052
2020-12-12T17:00:00,Puglia,1478,1911
2020-12-12T17:00:00,Sardegna,168,570
2020-12-12T17:00:00,Sicilia,1016,1946
2020-12-12T17:00:00,Toscana,574,3117
2020-12-12T17:00:00,Umbria,211,517
2020-12-12T17:00:00,Valle d'Aosta,25,351
2020-12-12T17:00:00,Veneto,5098,4769
2020-12-13T17:00:00,Abruzzo,344,1038
2020-12-13T17:00:00,Basilicata,50,202
2020-12-13T17:00:00,Calabria,228,392
2020-12-13T17:00:00,Campania,1219,2310
2020-12-13T17:00:00,Emilia-Romagna,1940,6572
2020-12-13T17:00:00,Friuli Venezia Giulia,573,1233
2020-12-13T17:00:00,Lazio,1339,2938
2020-12-13T17:00:00,Liguria,331,2657
2020-12-13T17:00:00,Lombardia,2335,23810
2020-12-13T17:00:00,Marche,481,1404
2020-12-13T17:00:00,Molise,119,162
2020-12-13T17:00:00,P.A. Bolzano,251,638
2020-12-13T17:00:00,P.A. Trento,157,767
2020-12-13T17:00:00,Piemonte,1011,7088
2020-12-13T17:00:00,Puglia,1175,1934
2020-12-13T17:00:00,Sardegna,633,577
2020-12-13T17:00:00,Sicilia,808,1967
2020-12-13T17:00:00,Toscana,673,3151
2020-12-13T17:00:00,Umbria,145,526
2020-12-13T17:00:00,Valle d'Aosta,34,353
2020-12-13T17:00:00,Veneto,4092,4801
2020-12-14T17:00:00,Abruzzo,192,1057
2020-12-14T17:00:00,Basilicata,66,207
2020-12-14T17:00:00,Calabria,166,396
2020-12-14T17:00:00,Campania,1088,2340
2020-12-14T17:00:00,Emilia-Romagna,1574,6645
2020-12-14T17:00:00,Friuli Venezia Giulia,402,1247
2020-12-14T17:00:00,Lazio,1315,2976
2020-12-14T17:00:00,Liguria,223,2674
2020-12-14T17:00:00,Lombardia,945,23877
2020-12-14T17:00:00,Marche,174,1414
2020-12-14T17:00:00,Molise,40,163
2020-12-14T17:00:00,P.A. Bolzano,68,649
2020-12-14T17:00:00,P.A. Trento,114,781
2020-12-14T17:00:00,Piemonte,528,7136
2020-12-14T17:00:00,Puglia,656,1958
2020-12-14T17:00:00,Sardegna,228,588
2020-12-14T17:00:00,Sicilia,914,1999
2020-12-14T17:00:00,Toscana,445,3193
2020-12-14T17:00:00,Umbria,49,531
2020-12-14T17:00:00,Valle d'Aosta,14,353
2020-12-14T17:00:00,Veneto,2829,4827
2020-12-15T17:00:00,Abruzzo,100,1072
2020-12-15T17:00:00,Basilicata,62,212
2020-12-15T17:00:00,Calabria,175,399
2020-12-15T17:00:00,Campania,647,2390
2020-12-15T17:00:00,Emilia-Romagna,1238,6719
2020-12-15T17:00:00,Friuli Venezia Giulia,829,1299
2020-12-15T17:00:00,Lazio,1159,3059
2020-12-15T17:00:00,Liguria,202,2694
2020-12-15T17:00:00,Lombardia,2404,23991
2020-12-15T17:00:00,Marche,228,1428
2020-12-15T17:00:00,Molise,37,166
2020-12-15T17:00:00,P.A. Bolzano,88,657
2020-12-15T17:00:00,P.A. Trento,377,795
2020-12-15T17:00:00,Piemonte,1106,7213
2020-12-15T17:00:00,Puglia,1023,2012
2020-12-15T17:00:00,Sardegna,231,600
2020-12-15T17:00:00,Sicilia,1087,2030
2020-12-15T17:00:00,Toscana,332,3238
2020-12-15T17:00:00,Umbria,179,535
2020-12-15T17:00:00,Valle d'Aosta,20,356
2020-12-15T17:00:00,Veneto,3320,4992
2020-12-16T17:00:00,Abruzzo,257,1084
2020-12-16T17:00:00,Basilicata,95,212
2020-12-16T17:00:00,Calabria,194,403
2020-12-16T17:00:00,Campania,900,2424
2020-12-16T17:00:00,Emilia-Romagna,1238,6797
2020-12-16T17:00:00,Friuli Venezia Giulia,779,1339
2020-12-16T17:00:00,Lazio,1220,3099
2020-12-16T17:00:00,Liguria,275,2705
2020-12-16T17:00:00,Lombardia,2994,24097
2020-12-16T17:00:00,Marche,480,1437
2020-12-16T17:00:00,Molise,25,168
2020-12-16T17:00:00,P.A. Bolzano,285,668
2020-12-16T17:00:00,P.A. Trento,244,808
2020-12-16T17:00:00,Piemonte,1215,7302
2020-12-16T17:00:00,Puglia,1388,2057
2020-12-16T17:00:00,Sardegna,405,623
2020-12-16T17:00:00,Sicilia,1065,2059
2020-12-16T17:00:00,Toscana,489,3285
2020-12-16T17:00:00,Umbria,169,541
2020-12-16T17:00:00,Valle d'Aosta,38,360
2020-12-16T17:00:00,Veneto,3817,5069
2020-12-17T17:00:00,Abruzzo,246,1102
2020-12-17T17:00:00,Basilicata,169,217
2020-12-17T17:00:00,Calabria,160,408
2020-12-17T17:00:00,Campania,927,2472
2020-12-17T17:00:00,Emilia-Romagna,1667,6875
2020-12-17T17:00:00,Friuli Venezia Giulia,707,1366
2020-12-17T17:00:00,Lazio,1597,3156
2020-12-17T17:00:00,Liguria,416,2724
2020-12-17T17:00:00,Lombardia,2730,24165
2020-12-17T17:00:00,Marche,467,1446
2020-12-17T17:00:00,Molise,67,172
2020-12-17T17:00:00,P.A. Bolzano,287,673
2020-12-17T17:00:00,P.A. Trento,463,821
2020-12-17T17:00:00,Piemonte,883,7382
2020-12-17T17:00:00,Puglia,1073,2100
2020-12-17T17:00:00,Sardegna,268,634
2020-12-17T17:00:00,Sicilia,872,2087
2020-12-17T17:00:00,Toscana,636,3348
2020-12-17T17:00:00,Umbria,180,549
2020-12-17T17:00:00,Valle d'Aosta,19,362
2020-12-17T17:00:00,Veneto,4402,5161
2020-12-18T17:00:00,Abruzzo,227,1111
2020-12-18T17:00:00,Basilicata,73,218
2020-12-18T17:00:00,Calabria,229,414
2020-12-18T17:00:00,Campania,1201,2528
2020-12-18T17:00:00,Emilia-Romagna,1745,6950
2020-12-18T17:00:00,Friuli Venezia Giulia,753,1399
2020-12-18T17:00:00,Lazio,1428,3230
2020-12-18T17:00:00,Liguria,287,2754
2020-12-18T17:00:00,Lombardia,2744,24225
2020-12-18T17:00:00,Marche,381,1459
2020-12-18T17:00:00,Molise,73,172
2020-12-18T17:00:00,P.A. Bolzano,169,679
2020-12-18T17:00:00,P.A. Trento,251,835
2020-12-18T17:00:00,Piemonte,1210,7461
2020-12-18T17:00:00,Puglia,1314,2130
2020-12-18T17:00:00,Sardegna,285,644
2020-12-18T17:00:00,Sicilia,731,2109
2020-12-18T17:00:00,Toscana,514,3390
2020-12-18T17:00:00,Umbria,142,553
2020-12-18T17:00:00,Valle d'Aosta,24,365
2020-12-18T17:00:00,Veneto,4211,5268
2020-12-19T17:00:00,Abruzzo,156,1120
2020-12-19T17:00:00,Basilicata,66,220
2020-12-19T17:00:00,Calabria,207,421
2020-12-19T17:00:00,Campania,949,2560
2020-12-19T17:00:00,Emilia-Romagna,1641,7023
2020-12-19T17:00:00,Friuli Venezia Giulia,974,1408
2020-12-19T17:00:00,Lazio,1410,3271
2020-12-19T17:00:00,Liguria,271,2766
2020-12-19T17:00:00,Lombardia,1944,24330
2020-12-19T17:00:00,Marche,369,1469
2020-12-19T17:00:00,Molise,49,172
2020-12-19T17:00:00,P.A. Bolzano,195,687
2020-12-19T17:00:00,P.A. Trento,183,839
2020-12-19T17:00:00,Piemonte,638,7499
2020-12-19T17:00:00,Puglia,1382,2156
2020-12-19T17:00:00,Sardegna,380,653
2020-12-19T17:00:00,Sicilia,878,2131
2020-12-19T17:00:00,Toscana,540,3415
2020-12-19T17:00:00,Umbria,219,559
2020-12-19T17:00:00,Valle d'Aosta,23,366
2020-12-19T17:00:00,Veneto,3834,5382
2020-12-20T17:00:00,Abruzzo,216,1124
2020-12-20T17:00:00,Basilicata,73,220
2020-12-20T17:00:00,Calabria,224,422
2020-12-20T17:00:00,Campania,891,2571
2020-12-20T17:00:00,Emilia-Romagna,1751,7083
2020-12-20T17:00:00,Friuli Venezia Giulia,658,1429
2020-12-20T17:00:00,Lazio,1213,3292
2020-12-20T17:00:00,Liguria,285,2768
2020-12-20T17:00:00,Lombardia,1795,24379
2020-12-20T17:00:00,Marche,372,1476
2020-12-20T17:00:00,Molise,62,173
2020-12-20T17:00:00,P.A. Bolzano,246,690
2020-12-20T17:00:00,P.A. Trento,108,842
2020-12-20T17:00:00,Piemonte,829,7528
2020-12-20T17:00:00,Puglia,791,2179
2020-12-20T17:00:00,Sardegna,311,660
2020-12-20T17:00:00,Sicilia,792,2155
2020-12-20T17:00:00,Toscana,483,3439
2020-12-20T17:00:00,Umbria,113,567
2020-12-20T17:00:00,Valle d'Aosta,22,368
2020-12-20T17:00:00,Veneto,3869,5434
2020-12-21T17:00:00,Abruzzo,64,1129
2020-12-21T17:00:00,Basilicata,25,224
2020-12-21T17:00:00,Calabria,110,429
2020-12-21T17:00:00,Campania,691,2599
2020-12-21T17:00:00,Emilia-Romagna,1594,7120
2020-12-21T17:00:00,Friuli Venezia Giulia,244,1444
2020-12-21T17:00:00,Lazio,1205,3334
2020-12-21T17:00:00,Liguria,177,2782
2020-12-21T17:00:00,Lombardia,950,24420
2020-12-21T17:00:00,Marche,162,1484
2020-12-21T17:00:00,Molise,98,175
2020-12-21T17:00:00,P.A. Bolzano,43,692
2020-12-21T17:00:00,P.A. Trento,59,855
2020-12-21T17:00:00,Piemonte,611,7571
2020-12-21T17:00:00,Puglia,788,2210
2020-12-21T17:00:00,Sardegna,297,669
2020-12-21T17:00:00,Sicilia,669,2181
2020-12-21T17:00:00,Toscana,452,3473
2020-12-21T17:00:00,Umbria,41,574
2020-12-21T17:00:00,Valle d'Aosta,9,368
2020-12-21T17:00:00,Veneto,2583,5481
2020-12-22T17:00:00,Abruzzo,86,1137
2020-12-22T17:00:00,Basilicata,70,228
2020-12-22T17:00:00,Calabria,232,434
2020-12-22T17:00:00,Campania,791,2624
2020-12-22T17:00:00,Emilia-Romagna,1162,7188
2020-12-22T17:00:00,Friuli Venezia Giulia,549,1477
2020-12-22T17:00:00,Lazio,1288,3390
2020-12-22T17:00:00,Liguria,216,2798
2020-12-22T17:00:00,Lombardia,2278,24512
2020-12-22T17:00:00,Marche,363,1491
2020-12-22T17:00:00,Molise,11,175
2020-12-22T17:00:00,P.A. Bolzano,102,698
2020-12-22T17:00:00,P.A. Trento,136,868
2020-12-22T17:00:00,Piemonte,542,7621
2020-12-22T17:00:00,Puglia,876,2245
2020-12-22T17:00:00,Sardegna,184,681
2020-12-22T17:00:00,Sicilia,894,2203
2020-12-22T17:00:00,Toscana,309,3495
2020-12-22T17:00:00,Umbria,114,578
2020-12-22T17:00:00,Valle d'Aosta,33,368
2020-12-22T17:00:00,Veneto,3082,5631
2020-12-23T17:00:00,Abruzzo,255,1151
2020-12-23T17:00:00,Basilicata,99,231
2020-12-23T17:00:00,Calabria,284,436
2020-12-23T17:00:00,Campania,1067,2643
2020-12-23T17:00:00,Emilia-Romagna,1129,7259
2020-12-23T17:00:00,Friuli Venezia Giulia,512,1499
2020-12-23T17:00:00,Lazio,946,3434
2020-12-23T17:00:00,Liguria,228,2819
2020-12-23T17:00:00,Lombardia,2153,24610
2020-12-23T17:00:00,Marche,498,1495
2020-12-23T17:00:00,Molise,27,177
2020-12-23T17:00:00,P.A. Bolzano,131,699
2020-12-23T17:00:00,P.A. Trento,157,878
2020-12-23T17:00:00,Piemonte,933,7679
2020-12-23T17:00:00,Puglia,942,2265
2020-12-23T17:00:00,Sardegna,269,689
2020-12-23T17:00:00,Sicilia,932,2213
2020-12-23T17:00:00,Toscana,435,3517
2020-12-23T17:00:00,Umbria,157,584
2020-12-23T17:00:00,Valle d'Aosta,11,370
2020-12-23T17:00:00,Veneto,3357,5747
2020-12-24T17:00:00,Abruzzo,223,1156
2020-12-24T17:00:00,Basilicata,155,235
2020-12-24T17:00:00,Calabria,244,437
2020-12-24T17:00:00,Campania,1156,2663
2020-12-24T17:00:00,Emilia-Romagna,1692,7335
2020-12-24T17:00:00,Friuli Venezia Giulia,831,1514
2020-12-24T17:00:00,Lazio,1519,3458
2020-12-24T17:00:00,Liguria,328,2831
2020-12-24T17:00:00,Lombardia,2656,24677
2020-12-24T17:00:00,Marche,415,1504
2020-12-24T17:00:00,Molise,115,178
2020-12-24T17:00:00,P.A. Bolzano,142,704
2020-12-24T17:00:00,P.A. Trento,238,887
2020-12-24T17:00:00,Piemonte,1057,7727
2020-12-24T17:00:00,Puglia,1458,2284
2020-12-24T17:00:00,Sardegna,331,698
2020-12-24T17:00:00,Sicilia,853,2239
2020-12-24T17:00:00,Toscana,563,3552
2020-12-24T17:00:00,Umbria,192,591
2020-12-24T17:00:00,Valle d'Aosta,35,371
2020-12-24T17:00:00,Veneto,3837,5859
2020-12-25T17:00:00,Abruzzo,339,1162
2020-12-25T17:00:00,Basilicata,69,240
2020-12-25T17:00:00,Calabria,257,441
2020-12-25T17:00:00,Campania,1009,2670
2020-12-25T17:00:00,Emilia-Romagna,2127,7400
2020-12-25T17:00:00,Friuli Venezia Giulia,584,1534
2020-12-25T17:00:00,Lazio,1691,3489
2020-12-25T17:00:00,Liguria,445,2842
2020-12-25T17:00:00,Lombardia,2628,24782
2020-12-25T17:00:00,Marche,603,1516
2020-12-25T17:00:00,Molise,68,179
2020-12-25T17:00:00,P.A. Bolzano,182,711
2020-12-25T17:00:00,P.A. Trento,154,892
2020-12-25T17:00:00,Piemonte,875,7755
2020-12-25T17:00:00,Puglia,1011,2310
2020-12-25T17:00:00,Sardegna,409,701
2020-12-25T17:00:00,Sicilia,720,2256
2020-12-25T17:00:00,Toscana,613,3558
2020-12-25T17:00:00,Umbria,232,597
2020-12-25T17:00:00,Valle d'Aosta,11,371
2020-12-25T17:00:00,Veneto,5010,5953
2020-12-26T17:00:00,Abruzzo,34,1167
2020-12-26T17:00:00,Basilicata,25,241
2020-12-26T17:00:00,Calabria,237,447
2020-12-26T17:00:00,Campania,539,2678
2020-12-26T17:00:00,Emilia-Romagna,1756,7424
2020-12-26T17:00:00,Friuli Venezia Giulia,224,1549
2020-12-26T17:00:00,Lazio,1123,3513
2020-12-26T17:00:00,Liguria,34,2844
2020-12-26T17:00:00,Lombardia,1606,24818
2020-12-26T17:00:00,Marche,206,1522
2020-12-26T17:00:00,Molise,28,181
